Time,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:05:25 PM,2.03256583,1.09967041,2.22228861,8.444229,256.756073,359.069153,1.651032,0.02008795,2.16278934,1.89325738,269.6187,358.4588,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.03487468,1.1019491,2.20829654,4.25249243,242.104248,357.495361,1.65104008,0.0200300142,2.16282678,1.95970976,269.657,358.466339,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.06428885,1.11923873,2.14690733,359.792633,216.991318,353.42276,1.65111637,0.0200449824,2.16287565,1.9131341,269.688965,358.456177,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:25 PM,2.085688,1.11981988,2.11980033,3.049895,216.709351,356.556335,1.65104318,0.01990652,2.16292739,2.01338887,269.751038,358.368561,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.09932327,1.11515069,2.104415,4.124296,213.808182,357.0895,1.6507597,0.0201548934,2.16264081,1.97062719,269.440063,358.5619,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.10789728,1.110614,2.09385824,6.04949236,213.193634,358.0411,1.65104818,0.0201481357,2.16279054,1.83011949,269.570984,358.503479,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.11493516,1.103224,2.08426738,8.65198,211.265442,357.888672,1.65093231,0.0203075632,2.162428,1.864644,269.31543,358.7905,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.11039948,1.09601319,2.08167958,9.919767,218.6485,357.471741,1.651446,0.0200880542,2.16280246,1.84051406,269.6243,358.623962,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.09094834,1.09245181,2.09480357,10.8921528,228.059631,357.765167,1.65128291,0.0201144665,2.162476,1.81670439,269.3971,358.702026,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.07160974,1.09002507,2.11361217,12.3072958,238.793091,357.158,1.65107429,0.02034086,2.162476,1.82659245,269.309662,358.882751,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.04596686,1.08696568,2.14784169,12.7313261,254.1171,359.383667,1.65123272,0.0204349682,2.16275144,1.710051,269.567932,358.703217,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.02646065,1.0883671,2.19555831,12.5472374,267.431335,0.6487457,1.65143406,0.0200613737,2.1629703,1.832076,269.734741,358.5206,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.02121854,1.08951819,2.2343924,12.9214106,270.8307,359.1975,1.65120077,0.0201715529,2.162782,1.89290822,269.598633,358.6101,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:26 PM,2.02303767,1.08967519,2.25578451,13.2464094,270.712463,358.2831,1.65116763,0.0202715173,2.16270638,1.751725,269.580017,358.544861,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.02469516,1.09019554,2.26237774,12.5788355,269.633026,357.499329,1.65102172,0.0203244537,2.162632,1.79147947,269.521423,358.662048,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.027858,1.09206259,2.26437378,12.1602764,267.423828,357.127075,1.65103531,0.0203302726,2.1626718,1.79804134,269.5235,358.6682,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.030875,1.09371316,2.25985956,12.2232332,263.544434,358.6787,1.65131843,0.020303674,2.162837,1.7333411,269.65033,358.646118,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.030879,1.09270346,2.250122,12.8140135,259.892731,357.6649,1.65124083,0.02043394,2.16280079,1.715567,269.643219,358.660767,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.03107834,1.09140742,2.241036,13.0065765,257.809021,356.898254,1.65110576,0.0202454329,2.16255546,1.79455543,269.437073,358.6936,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.0305953,1.08963478,2.234618,13.15219,257.8086,357.0987,1.65116262,0.0204535276,2.16259861,1.69405472,269.454834,358.73,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.029584,1.08940876,2.23210382,13.1648045,257.286377,357.212,1.65146828,0.0200838521,2.16289258,1.74316764,269.7112,358.468628,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.0296967,1.08938038,2.22824669,12.9751034,255.753479,357.120453,1.65122914,0.0203463361,2.16278815,1.76171243,269.5761,358.700958,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.0297823,1.08979774,2.22038627,12.5975018,253.0646,357.000427,1.65107167,0.020442605,2.16260767,1.70303214,269.422241,358.728241,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:27 PM,2.03334355,1.09141636,2.21406245,11.7713623,251.902359,357.2036,1.65126884,0.0202739388,2.16263747,1.74985433,269.5096,358.657,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:28 PM,2.0358305,1.0938884,2.21127748,11.2572184,252.955078,357.574341,1.65133607,0.0203798786,2.16277957,1.73277414,269.591553,358.7322,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:28 PM,2.03727126,1.09526527,2.21383524,11.1149817,254.648834,357.6628,1.651484,0.0201584473,2.1628778,1.82441163,269.6926,358.647034,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:28 PM,2.03757215,1.09624982,2.21913576,11.4348164,256.766663,357.3579,1.65141463,0.0201253369,2.162743,1.755263,269.6386,358.527557,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:28 PM,2.03717327,1.09652746,2.22766876,11.76809,259.622864,357.575653,1.65142679,0.020099096,2.162886,1.86615074,269.7064,358.615662,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
